"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC-00908","PF-D04","自由/自主价值","SC-S2-08","社交/朋友/个人空间","SC-S1-05","结婚/建立家庭","SC-S3-09","社交/边界事件","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「结婚/建立家庭」的「社交/朋友/个人空间」，遇到「社交/边界事件」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00909","PF-D04","自由/自主价值","SC-S2-08","社交/朋友/个人空间","SC-S1-05","结婚/建立家庭","SC-S3-09","社交/边界事件","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「结婚/建立家庭」的「社交/朋友/个人空间」，遇到「社交/边界事件」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00910","PF-D04","自由/自主价值","SC-S2-08","社交/朋友/个人空间","SC-S1-05","结婚/建立家庭","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「结婚/建立家庭」的「社交/朋友/个人空间」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00911","PF-D04","自由/自主价值","SC-S2-08","社交/朋友/个人空间","SC-S1-05","结婚/建立家庭","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「结婚/建立家庭」的「社交/朋友/个人空间」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00912","PF-D04","自由/自主价值","SC-S2-08","社交/朋友/个人空间","SC-S1-05","结婚/建立家庭","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「结婚/建立家庭」的「社交/朋友/个人空间」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00913","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00914","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00915","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00916","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00917","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00918","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-02","恋爱/磨合","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「恋爱/磨合」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00919","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00920","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00921","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00922","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00923","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00924","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00925","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00926","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00927","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00928","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00929","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00930","PF-D04","自由/自主价值","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00931","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00932","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00933","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00934","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00935","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00936","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「自由/自主价值」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00937","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「自由/自主价值」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00938","PF-D04","自由/自主价值","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「自由/自主价值」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
